offer_id;dealer_plz;dealer_city;dealer_street_house_nr;make;model;price_raw;gear_count_raw;battery_life_raw;frame_size_raw;wheel_size_raw;is_ebike;description_raw
60275898;3245;Aarau;Zieglerstrasse 129;Trek;Domane SL 6;CHF 810.-;10 Gänge;;56 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
20171182;7115;Chur;Sonnenbergstrasse 130;Cannondale;Synapse Carbon 3;CHF 940.-;10 Gänge;;58 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
98240849;8677;Winterthur;Kellerstrasse 103;Scott;Scale 940;CHF 2930.-;22 Gänge;;59 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
20654236;4552;St. Gallen;Zieglerstrasse 3;Haibike;Trekking 7;CHF 2950.-;10 Gänge;139 km;56 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
79599066;7679;St. Gallen;Sonnenbergstrasse 71;Bulls;E-Stream EVO AM 4;CHF 3280.-;12 Gänge;122 km;57 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
36046899;2711;Zug;Steinenvorstadt 113;Scott;Scale 940;CHF 790.-;10 Gänge;;54 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
19293523;5347;Basel;Kellerstrasse 20;Specialized;Turbo Vado 5.0;CHF 3560.-;12 Gänge;145 km;51 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
13853556;3871;Basel;Zieglerstrasse 55;Focus;Jam² 6.8;CHF 4780.-;22 Gänge;153 km;53 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
93744514;4153;Basel;Zieglerstrasse 19;Bulls;E-Stream EVO AM 4;CHF 3340.-;10 Gänge;139 km;51 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
13785884;9280;Basel;Zieglerstrasse 142;Giant;Explore E+ 2;CHF 2630.-;12 Gänge;141 km;49 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
74362848;3679;Chur;Kellerstrasse 22;Cube;Kathmandu Hybrid Pro;CHF 3030.-;9 Gänge;150 km;57 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
85434919;3426;Bern;Sonnenbergstrasse 115;Focus;Jam² 6.8;CHF 2790.-;22 Gänge;86 km;49 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
58465570;3007;Chur;Kellerstrasse 107;Bulls;E-Stream EVO AM 4;CHF 3280.-;10 Gänge;113 km;59 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
53548871;4951;Winterthur;Sonnenbergstrasse 119;Haibike;Trekking 7;CHF 2750.-;10 Gänge;94 km;52 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
26199357;4918;St. Gallen;Weberstrasse 126;Scott;Scale 940;CHF 1880.-;10 Gänge;;50 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
43457715;1202;Luzern;Steinenvorstadt 20;Haibike;Trekking 7;CHF 3340.-;9 Gänge;120 km;55 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
97614465;2273;Luzern;Steinenvorstadt 56;Specialized;Turbo Vado 5.0;CHF 3390.-;10 Gänge;121 km;53 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
88934188;2442;Zürich;Weberstrasse 41;Scott;Scale 940;CHF 600.-;11 Gänge;;58 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
66967212;2356;Aarau;Weberstrasse 41;Trek;Domane SL 6;CHF 1020.-;11 Gänge;;52 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
80141183;3350;St. Gallen;Weberstrasse 99;Trek;Domane SL 6;CHF 1780.-;10 Gänge;;55 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
72507789;1797;Zürich;Zieglerstrasse 63;Haibike;Trekking 7;CHF 2710.-;9 Gänge;96 km;56 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
25649995;5844;Luzern;Zieglerstrasse 34;Trek;Domane SL 6;CHF 1380.-;9 Gänge;;52 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
91065309;3936;Basel;Kellerstrasse 72;Haibike;Trekking 7;CHF 2810.-;11 Gänge;112 km;58 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
24357941;3975;St. Gallen;Kellerstrasse 148;Trek;Domane SL 6;CHF 600.-;9 Gänge;;48 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
98023736;1594;Chur;Steinenvorstadt 70;Orbea;Gain D30;CHF 3870.-;9 Gänge;131 km;58 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
79109319;2256;Aarau;Weberstrasse 40;Orbea;Gain D30;CHF 2710.-;9 Gänge;121 km;52 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
92036754;2326;Basel;Kellerstrasse 35;Focus;Jam² 6.8;CHF 3010.-;12 Gänge;103 km;59 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
44634194;8745;Basel;Zieglerstrasse 30;Scott;Scale 940;CHF 2240.-;10 Gänge;;50 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
25659367;4827;Chur;Zieglerstrasse 123;Focus;Jam² 6.8;CHF 2370.-;11 Gänge;98 km;53 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
34873515;3857;Zug;Zieglerstrasse 71;Orbea;Gain D30;CHF 4820.-;22 Gänge;92 km;59 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
50698725;5634;Aarau;Zieglerstrasse 54;Haibike;Trekking 7;CHF 4560.-;22 Gänge;126 km;46 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
76624707;6503;Aarau;Steinenvorstadt 142;Scott;Scale 940;CHF 2750.-;22 Gänge;;60 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
96489713;4195;St. Gallen;Kellerstrasse 77;Haibike;Trekking 7;CHF 2670.-;9 Gänge;108 km;49 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
29995997;3216;Aarau;Weberstrasse 105;Haibike;Trekking 7;CHF 3300.-;12 Gänge;108 km;47 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
52800640;3387;Zürich;Zieglerstrasse 103;Bulls;E-Stream EVO AM 4;CHF 2420.-;9 Gänge;115 km;46 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
72805337;2985;Luzern;Weberstrasse 96;Cannondale;Synapse Carbon 3;CHF 2030.-;22 Gänge;;50 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
73991796;7990;Baar;Kellerstrasse 134;Giant;Explore E+ 2;CHF 3420.-;9 Gänge;105 km;60 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
97772523;4419;Zug;Steinenvorstadt 7;Giant;Explore E+ 2;CHF 2660.-;11 Gänge;93 km;58 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
95386381;5622;St. Gallen;Kellerstrasse 36;Orbea;Gain D30;CHF 4360.-;12 Gänge;81 km;58 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
65564169;5377;Basel;Sonnenbergstrasse 57;Giant;Explore E+ 2;CHF 2390.-;9 Gänge;146 km;50 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
11557032;2854;Bern;Sonnenbergstrasse 114;Scott;Scale 940;CHF 1250.-;11 Gänge;;56 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
39235280;4789;Aarau;Sonnenbergstrasse 62;Scott;Scale 940;CHF 2120.-;22 Gänge;;50 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
41979777;5006;Zug;Zieglerstrasse 145;Haibike;Trekking 7;CHF 2790.-;9 Gänge;152 km;48 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
76855270;7851;Basel;Zieglerstrasse 142;Trek;Domane SL 6;CHF 1750.-;10 Gänge;;49 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
87551863;6767;Zug;Weberstrasse 88;Orbea;Gain D30;CHF 2530.-;11 Gänge;115 km;58 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
57125966;6674;Bern;Steinenvorstadt 2;Giant;Explore E+ 2;CHF 3170.-;11 Gänge;117 km;55 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
37499619;6442;Winterthur;Steinenvorstadt 129;Bulls;E-Stream EVO AM 4;CHF 3210.-;10 Gänge;91 km;59 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
31311753;9387;Bern;Steinenvorstadt 75;Haibike;Trekking 7;CHF 3230.-;12 Gänge;120 km;58 cm;28 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
81495663;7510;Winterthur;Weberstrasse 59;Cannondale;Synapse Carbon 3;CHF 1000.-;10 Gänge;;52 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
25468588;5602;Aarau;Weberstrasse 5;Specialized;Turbo Vado 5.0;CHF 3380.-;9 Gänge;131 km;48 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
61665662;9140;Baar;Kellerstrasse 2;Focus;Jam² 6.8;CHF 2430.-;10 Gänge;87 km;52 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
92178751;4784;St. Gallen;Kellerstrasse 56;Specialized;Turbo Vado 5.0;CHF 2830.-;12 Gänge;120 km;57 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
22156814;6033;Aarau;Weberstrasse 17;Bulls;E-Stream EVO AM 4;CHF 2570.-;9 Gänge;140 km;54 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
44860935;8752;St. Gallen;Sonnenbergstrasse 136;Trek;Domane SL 6;CHF 2070.-;10 Gänge;;52 cm;27.5 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
66388047;1926;Zug;Sonnenbergstrasse 36;Orbea;Gain D30;CHF 3120.-;12 Gänge;85 km;49 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
35233339;4804;Basel;Weberstrasse 139;Specialized;Turbo Vado 5.0;CHF 4850.-;22 Gänge;92 km;56 cm;28 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
63497753;6088;Aarau;Weberstrasse 59;Specialized;Turbo Vado 5.0;CHF 3200.-;11 Gänge;117 km;60 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
91998031;4410;Chur;Weberstrasse 127;Cannondale;Synapse Carbon 3;CHF 1620.-;11 Gänge;;57 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
31091025;8291;Baar;Kellerstrasse 92;Cannondale;Synapse Carbon 3;CHF 600.-;12 Gänge;;53 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
31815439;4860;Basel;Steinenvorstadt 104;Trek;Domane SL 6;CHF 2000.-;11 Gänge;;57 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
10492815;2522;Zug;Weberstrasse 127;Focus;Jam² 6.8;CHF 3360.-;11 Gänge;119 km;57 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
33168983;5622;Winterthur;Sonnenbergstrasse 80;Orbea;Gain D30;CHF 2650.-;10 Gänge;111 km;52 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
86576120;4893;Aarau;Zieglerstrasse 11;Giant;Explore E+ 2;CHF 2350.-;10 Gänge;112 km;47 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
59535900;4625;Chur;Steinenvorstadt 116;Bulls;E-Stream EVO AM 4;CHF 2550.-;10 Gänge;158 km;47 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
21430007;6324;Zürich;Sonnenbergstrasse 146;Cannondale;Synapse Carbon 3;CHF 1520.-;11 Gänge;;50 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
81037609;7076;Bern;Kellerstrasse 104;Trek;Domane SL 6;CHF 1620.-;10 Gänge;;53 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
44440010;7231;Winterthur;Steinenvorstadt 93;Specialized;Turbo Vado 5.0;CHF 1890.-;10 Gänge;104 km;48 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
39466525;3034;Zug;Steinenvorstadt 149;Specialized;Turbo Vado 5.0;CHF 3420.-;12 Gänge;112 km;54 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
58797779;4905;Baar;Sonnenbergstrasse 132;Specialized;Turbo Vado 5.0;CHF 3190.-;12 Gänge;116 km;53 cm;27.5 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
35364412;3282;Zug;Sonnenbergstrasse 118;Giant;Explore E+ 2;CHF 3290.-;12 Gänge;99 km;49 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
26152424;3978;Chur;Kellerstrasse 105;Orbea;Gain D30;CHF 3760.-;22 Gänge;128 km;52 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
84432586;3284;St. Gallen;Kellerstrasse 31;Giant;Explore E+ 2;CHF 2800.-;10 Gänge;146 km;53 cm;29 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
47324028;2623;Baar;Sonnenbergstrasse 17;Scott;Scale 940;CHF 670.-;9 Gänge;;48 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
35299875;7693;Winterthur;Steinenvorstadt 50;Cannondale;Synapse Carbon 3;CHF 3360.-;22 Gänge;;59 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
82829354;4028;Bern;Steinenvorstadt 58;Cube;Kathmandu Hybrid Pro;CHF 3710.-;22 Gänge;104 km;49 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
41849896;6264;Chur;Weberstrasse 28;Bulls;E-Stream EVO AM 4;CHF 3080.-;22 Gänge;102 km;52 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
97960031;3874;St. Gallen;Steinenvorstadt 57;Giant;Explore E+ 2;CHF 3550.-;11 Gänge;82 km;58 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
73182922;4235;Zug;Sonnenbergstrasse 19;Cube;Kathmandu Hybrid Pro;CHF 3120.-;9 Gänge;158 km;53 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
36489267;9281;Baar;Zieglerstrasse 38;Bulls;E-Stream EVO AM 4;CHF 2760.-;9 Gänge;125 km;51 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
37747685;7908;Chur;Weberstrasse 103;Scott;Scale 940;CHF 990.-;9 Gänge;;52 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
59613383;7090;Aarau;Steinenvorstadt 132;Focus;Jam² 6.8;CHF 3740.-;12 Gänge;129 km;60 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
31428959;5991;Bern;Zieglerstrasse 134;Trek;Domane SL 6;CHF 3020.-;22 Gänge;;54 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
33059444;2951;Zug;Weberstrasse 29;Scott;Scale 940;CHF 1780.-;22 Gänge;;51 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
25208418;6274;Luzern;Steinenvorstadt 136;Orbea;Gain D30;CHF 3460.-;22 Gänge;105 km;53 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
87792911;4024;Chur;Weberstrasse 150;Cube;Kathmandu Hybrid Pro;CHF 3510.-;10 Gänge;148 km;48 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
87067315;6814;Bern;Weberstrasse 132;Orbea;Gain D30;CHF 2590.-;10 Gänge;90 km;57 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
85482344;6850;Basel;Zieglerstrasse 98;Giant;Explore E+ 2;CHF 4290.-;22 Gänge;93 km;58 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
39658040;4437;Winterthur;Weberstrasse 115;Bulls;E-Stream EVO AM 4;CHF 2740.-;11 Gänge;109 km;55 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
31326224;1748;Chur;Weberstrasse 119;Orbea;Gain D30;CHF 2990.-;9 Gänge;93 km;49 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
58544575;1094;Bern;Sonnenbergstrasse 88;Bulls;E-Stream EVO AM 4;CHF 2090.-;9 Gänge;126 km;53 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
68059266;1995;Bern;Kellerstrasse 122;Bulls;E-Stream EVO AM 4;CHF 2890.-;12 Gänge;124 km;51 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
42651799;6834;Aarau;Zieglerstrasse 45;Cube;Kathmandu Hybrid Pro;CHF 4520.-;22 Gänge;86 km;50 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
79592407;7664;Zug;Weberstrasse 79;Focus;Jam² 6.8;CHF 3850.-;11 Gänge;96 km;57 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
73656059;6959;Luzern;Weberstrasse 142;Trek;Domane SL 6;CHF 1700.-;9 Gänge;;54 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
67412658;3717;Bern;Steinenvorstadt 96;Bulls;E-Stream EVO AM 4;CHF 2970.-;11 Gänge;109 km;56 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
92514822;2049;Zürich;Steinenvorstadt 13;Scott;Scale 940;CHF 2570.-;22 Gänge;;58 cm;27.5 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
45441361;1465;Bern;Kellerstrasse 97;Focus;Jam² 6.8;CHF 4220.-;12 Gänge;148 km;52 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
40502513;1318;Aarau;Sonnenbergstrasse 102;Orbea;Gain D30;CHF 2190.-;9 Gänge;99 km;52 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
40778597;8438;Zürich;Zieglerstrasse 69;Cannondale;Synapse Carbon 3;CHF 860.-;11 Gänge;;51 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
63308281;7068;Bern;Weberstrasse 5;Giant;Explore E+ 2;CHF 2930.-;11 Gänge;89 km;59 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
22013140;2297;Winterthur;Weberstrasse 137;Orbea;Gain D30;CHF 4150.-;9 Gänge;138 km;52 cm;28 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
84657354;6049;Baar;Steinenvorstadt 142;Cube;Kathmandu Hybrid Pro;CHF 5200.-;22 Gänge;116 km;47 cm;28 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
92785033;9350;St. Gallen;Steinenvorstadt 145;Trek;Domane SL 6;CHF 1440.-;10 Gänge;;52 cm;29 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
43163816;3217;Bern;Weberstrasse 3;Cannondale;Synapse Carbon 3;CHF 2300.-;11 Gänge;;55 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
64596116;2840;Zug;Sonnenbergstrasse 95;Trek;Domane SL 6;CHF 2480.-;22 Gänge;;60 cm;28 Zoll;0;Leichtes Carbon-Rennrad mit hervorragender Dämpfung und Aerodynamik.
11287727;9743;Aarau;Sonnenbergstrasse 104;Bulls;E-Stream EVO AM 4;CHF 3960.-;9 Gänge;108 km;60 cm;29 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
69783816;1965;Basel;Weberstrasse 138;Cube;Kathmandu Hybrid Pro;CHF 2570.-;10 Gänge;141 km;46 cm;27.5 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
45318877;1641;Chur;Steinenvorstadt 120;Orbea;Gain D30;CHF 4000.-;22 Gänge;108 km;51 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
84191284;6085;Zürich;Zieglerstrasse 94;Specialized;Turbo Vado 5.0;CHF 3400.-;10 Gänge;147 km;57 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
93671463;4296;Luzern;Zieglerstrasse 57;Cube;Kathmandu Hybrid Pro;CHF 3600.-;11 Gänge;153 km;55 cm;29 Zoll;1;E-Trekkingbike mit Bosch Performance CX Motor und hoher Reichweite.
84205505;8269;Basel;Weberstrasse 42;Giant;Explore E+ 2;CHF 2230.-;9 Gänge;158 km;52 cm;28 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
25596413;2807;Zürich;Zieglerstrasse 55;Scott;Scale 940;CHF 1480.-;11 Gänge;;48 cm;28 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
16432872;1583;Bern;Steinenvorstadt 37;Orbea;Gain D30;CHF 3080.-;11 Gänge;131 km;50 cm;29 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
54737116;5004;Chur;Weberstrasse 89;Haibike;Trekking 7;CHF 2520.-;9 Gänge;100 km;57 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
79986402;5803;Basel;Steinenvorstadt 107;Focus;Jam² 6.8;CHF 2530.-;11 Gänge;110 km;50 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
27217692;8437;Luzern;Steinenvorstadt 120;Haibike;Trekking 7;CHF 3020.-;12 Gänge;139 km;47 cm;27.5 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
33309481;3239;Aarau;Steinenvorstadt 141;Orbea;Gain D30;CHF 3800.-;22 Gänge;114 km;54 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
29732642;3204;Aarau;Kellerstrasse 80;Bulls;E-Stream EVO AM 4;CHF 3040.-;12 Gänge;128 km;59 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
39945119;5521;Zug;Weberstrasse 86;Focus;Jam² 6.8;CHF 3060.-;11 Gänge;134 km;56 cm;28 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
40673062;1074;Chur;Zieglerstrasse 50;Scott;Scale 940;CHF 1770.-;9 Gänge;;47 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
80538691;3078;Baar;Zieglerstrasse 27;Bulls;E-Stream EVO AM 4;CHF 2510.-;12 Gänge;110 km;54 cm;27.5 Zoll;1;Hochwertiges E-Mountainbike mit ausgezeichneter Geometrie für Trails.
69940038;5872;Bern;Sonnenbergstrasse 65;Specialized;Turbo Vado 5.0;CHF 3890.-;9 Gänge;137 km;57 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
21345843;9172;Basel;Kellerstrasse 127;Cannondale;Synapse Carbon 3;CHF 1800.-;22 Gänge;;48 cm;28 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
33582573;4958;Basel;Sonnenbergstrasse 70;Cannondale;Synapse Carbon 3;CHF 2480.-;11 Gänge;;60 cm;29 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
55138196;4037;Zürich;Steinenvorstadt 120;Giant;Explore E+ 2;CHF 3150.-;11 Gänge;90 km;56 cm;27.5 Zoll;1;Vielseitiges E-Bike mit komfortabler Sitzposition und hoher Reichweite.
71751657;1097;Aarau;Steinenvorstadt 146;Specialized;Turbo Vado 5.0;CHF 3030.-;12 Gänge;129 km;51 cm;29 Zoll;1;Leistungsstarkes E-Bike für Stadt und Tour mit integrierter Beleuchtung.
52322301;4224;Aarau;Weberstrasse 82;Haibike;Trekking 7;CHF 3350.-;11 Gänge;148 km;51 cm;29 Zoll;1;Robustes E-Trekkingbike mit großem Akku für lange Touren.
24636606;6950;St. Gallen;Zieglerstrasse 106;Scott;Scale 940;CHF 600.-;9 Gänge;;52 cm;29 Zoll;0;Hardtail-Mountainbike mit Aluminiumrahmen und präzisem Handling.
12912518;8672;Luzern;Kellerstrasse 107;Cannondale;Synapse Carbon 3;CHF 1630.-;9 Gänge;;49 cm;27.5 Zoll;0;Komfortables Endurance-Rennrad mit vibrationsdämpfendem Rahmen.
99235026;8490;Basel;Kellerstrasse 71;Orbea;Gain D30;CHF 4800.-;22 Gänge;84 km;47 cm;27.5 Zoll;1;Leichtes E-Rennrad mit natürlichem Fahrgefühl und dezentem Motor.
